id;level_0;level_1;level_2;level_3;level_4;bezug;motiv_zielbildung;informationsaufnahme;informationsintegration;aktionsauswahl;aktionsausführung;effektkontrolle;utterance;utterance_english;tp;absatz;need_type;recipe_no;step_no;step_component_no;recipe_id;step_component_text;step_text;task_level_0;task_level_1;seq;norm_seq;next_norm_seq;previous_need;penultimate_need
2370;Temperature;Temperature explicit;;;;aktivitaet;fertig;fertig;fertig;fertig;in;offen;Ok . Wie heiß muss ich die Pfanne machen . Beim Auberginenbraten .;Ok . How hot should I make the pan? When frying eggplant .;41;31;fact;3;1;2;18;Auberginen braten;In einer beschichteten Pfanne kann man Auberginen mit wenig Fett braten. Pinseln Sie die Scheiben einfach dünn mit Olivenöl ein - zusätzliches Öl für die Pfanne brauchen Sie nicht. Nach dem Braten die Auberginen auf Küchenpapier legen - das saugt das Fett auf. Oder die mit Öl bepinselten Auberginenscheiben auf ein mit Backpapier belegtes Backblech legen und im Ofen 15 Minuten garen.;Auberginen braten;Auberginen zubereiten;10;0,5;0,55;Amount;Cooking technique
189;Time;Plain Time;;;;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;Hast du ne Uhrzeit ?;Do you have a time?;41;37;fact;0;0;0;0;;;;;11;0,55;0,6;Temperature;Amount
1332;Ingredient;Ingredient composition;Ingredient composition - explicit;;;aktivitaet;in;offen;offen;offen;offen;offen;So . Ok Google . Äh verträgt sich Sahne mit Aubergine .;So. Ok Google. Uh, is cream good with eggplant?;41;39;fact;0;0;0;0;;;;;12;0,6;0,65;Time;Temperature
1054;Ingredient;Ingredients in Recipe;Spices in Recipe;;;aktivitaet;in;offen;offen;offen;offen;offen;Welches Gewürz schmeckt am besten zu Aubergine .;Which spice tastes best with eggplant .;41;41;fact;0;0;0;0;;;;;13;0,65;0,7;Ingredient;Time
1333;Ingredient;Ingredient composition;Ingredient composition - explicit;;;aktivitaet;in;offen;offen;offen;offen;offen;Welches Gewürz schmeckt am besten zu Aubergine .;Which spice tastes best with eggplant .;41;41;fact;0;0;0;0;;;;;14;0,7;0,75;Ingredient;Ingredient
190;Time;Plain Time;;;;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;So . Was sagt die Uhrzeit ?;What time does it say?;41;45;fact;0;0;0;0;;;;;15;0,75;0,8;Ingredient;Ingredient
191;Time;Plain Time;;;;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;Was sagt die Uhrzeit ?;What does the time say?;41;47;fact;0;0;0;0;;;;;16;0,8;0,85;Time;Ingredient
2334;Preparation;Preparation finished reassurance;;;;aktivitaet;fertig;fertig;in;offen;offen;in;Meinst du der ist schon gut ?;Do you think it's good?;41;49;competence;1;1;0;16;;Für Couscous Wasser zum Kochen bringen und vom Herd nehmen. Couscous in einen Topf geben, mit dem Wasser übergießen und 5-10 Minuten quellen lassen. Danach mit einer Gabel durchlockern und nach Belieben würzen. Verwenden Sie zum Würzen z.B. auch einmal Safran, dann erhalten Sie eine wunderschöne Farbe.;Couscous zubereiten;Couscous zubereiten;17;0,85;0,9;Time;Time
159;Time;Roasting Time;Roasting time explicit;;;aktivitaet;in;fertig;in;offen;offen;offen;Ok Wie lange müssen Auberginen braten .;Ok, how long do eggplants have to fry ?;41;51;fact;4;1;0;19;;Brate die Auberginenscheiben 2 bis 4 Minuten auf jeder Seite.;Auberginen braten;Auberginen braten;18;0,9;0,95;Preparation;Time
1342;Ingredient;Ingredient composition;Ingredient composition - implicit;;;aktivitaet;in;offen;offen;offen;offen;offen;meinst du Mozzarella ok äh passt Mozzarella zu Auberginen .;Do you think mozzarella is good with eggplant ?;41;59;fact;0;0;0;0;;;;;19;0,95;1;Time;Preparation
397;User Command;Recipe Selection;Recipe selection - implicit;;;plan;fertig;fertig;fertig;in;offen;offen;Ok . Cool . Wollen wir es ausprobieren ?;Okay, okay, okay. Cool, cool. Shall we try it?;41;61;coop;0;0;0;0;;;;;20;1;1;Ingredient;Time
98;Knowledge;Knowledge Ingredient;;;;plan;fertig;fertig;in;offen;offen;offen;Was ist Bulgur;What is bulgur;42;1;fact;0;0;0;0;;;;;1;0,007462687;0,01492537;;
1334;Ingredient;Ingredient composition;Ingredient composition - explicit;;;plan,aktivitaet;fertig;fertig;in;fertig;in;offen;Beziehungsweise wie kann ich ihn kombinieren;Or how can I combine it;42;1;fact;0;0;0;0;;;;;2;0,014925373;0,02238806;Knowledge;
2576;Cooking technique;Cooking technique - Ingredient;;;;plan,aktivitaet;fertig;fertig;in;fertig;in;offen;und wie bereite ich ihn zu .;and how do I prepare it?;42;1;competence;0;0;0;0;;;;;3;0,02238806;0,02985075;Ingredient;Knowledge
2408;Cooking technique;Cooking technique - Next Step;;;;plan;fertig;fertig;in;offen;offen;offen;Ja;Yes;42;3;competence;0;0;0;0;;;;;4;0,029850746;0,03731343;Cooking technique;Ingredient
2577;Cooking technique;Cooking technique - Ingredient;;;;plan;fertig;fertig;in;offen;offen;offen;Wie bereite ich eine Aubergine zu . Zubereitung Aubergine .;How do I prepare an eggplant . Preparation eggplant .;42;5;competence;0;0;0;0;;;;;5;0,037313433;0,04477612;Cooking technique;Cooking technique
2487;Cooking technique;Cooking technique - Reassurance;Cooking technique - Reassurance implicit;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Abschälen nicht .;Do not peel it .;42;9;competence;0;0;0;0;;;;;6;0,044776119;0,05223881;Cooking technique;Cooking technique
2456;Cooking technique;Cooking technique - Reassurance;Cooking technique - Reassurance explicit;;;plan;fertig;fertig;in;offen;offen;offen;Im Wasser wenn ich es brate ?;In water when I fry it ?;42;11;competence;0;0;0;0;;;;;7;0,052238806;0,05970149;Cooking technique;Cooking technique
2457;Cooking technique;Cooking technique - Reassurance;Cooking technique - Reassurance explicit;;;plan;fertig;fertig;in;offen;offen;offen;Wenn ich es brate ?;When I fry it ?;42;13;competence;0;0;0;0;;;;;8;0,059701493;0,06716418;Cooking technique;Cooking technique
2458;Cooking technique;Cooking technique - Reassurance;Cooking technique - Reassurance explicit;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Naja obwohl passt schon oder Ich koche es dann . Also kochen einfach schneiden stückeln Haut nicht abziehen oder ?;Well, it fits or I boil it then. So just cook it, cut it into pieces, don't peel off the skin, right?;42;15;competence;0;0;0;0;;;;;9;0,067164179;0,07462687;Cooking technique;Cooking technique
2488;Cooking technique;Cooking technique - Reassurance;Cooking technique - Reassurance implicit;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Und salzen und in das kochende Wasser .;And salt it and put it in boiling water.;42;17;competence;0;0;0;0;;;;;10;0,074626866;0,08208955;Cooking technique;Cooking technique
2409;Cooking technique;Cooking technique - Next Step;;;;plan;fertig;fertig;in;offen;offen;offen;Ja;Yes;42;19;competence;0;0;0;0;;;;;11;0,082089552;0,08955224;Cooking technique;Cooking technique
2410;Cooking technique;Cooking technique - Next Step;;;;plan;fertig;fertig;in;offen;offen;offen;Ok;Ok;42;21;competence;0;0;0;0;;;;;12;0,089552239;0,09701493;Cooking technique;Cooking technique
2578;Cooking technique;Cooking technique - Ingredient;;;;plan;fertig;fertig;in;offen;offen;offen;Und Spargel ? Zubereitung Spargel ? Wenn ich so eine Spargelsoße machen will mit Schmand und so;And asparagus ? Preparation asparagus ? If I want to make an asparagus sauce with sour cream and so;42;23;competence;0;0;0;0;;;;;13;0,097014925;0,10447761;Cooking technique;Cooking technique
2579;Cooking technique;Cooking technique - Ingredient;;;;plan;fertig;fertig;fertig;in;offen;offen;Schälen ?;Peel it ?;42;25;competence;0;0;0;0;;;;;14;0,104477612;0,1119403;Cooking technique;Cooking technique
2411;Cooking technique;Cooking technique - Next Step;;;;plan;fertig;fertig;in;offen;offen;offen;Ja;Yes;42;27;competence;0;0;0;0;;;;;15;0,111940299;0,11940299;Cooking technique;Cooking technique
2412;Cooking technique;Cooking technique - Next Step;;;;plan;fertig;fertig;in;offen;offen;offen;Ok;Ok;42;31;competence;0;0;0;0;;;;;16;0,119402985;0,12686567;Cooking technique;Cooking technique
1335;Ingredient;Ingredient composition;Ingredient composition - explicit;;;plan;fertig;fertig;fertig;in;offen;offen;Ok . Kann ich Bohnen irgendwie kombinieren mit Spargel;Ok . Can I somehow combine beans with asparagus;42;35;fact;0;0;0;0;;;;;17;0,126865672;0,13432836;Cooking technique;Cooking technique
2815;Miscellaneous;Question regarding experiment;;;;plan;fertig;fertig;fertig;in;offen;offen;Ich muss es ja nicht verwenden oder ?;I don't have to use it, do I?;42;37;fact;0;0;0;0;;;;;18;0,134328358;0,14179104;Ingredient;Cooking technique
2816;Miscellaneous;Question regarding experiment;;;;plan;fertig;fertig;fertig;in;offen;offen;Ich muss es ja nicht verwenden .;I don't have to use it.;42;39;fact;0;0;0;0;;;;;19;0,141791045;0,14925373;Miscellaneous;Ingredient
2676;Recipe;Recipe Retrieval;Recipe Request;Recipe Request with Names;explicit;plan;fertig;fertig;in;offen;offen;offen;Ähm Genau Gib mal noch ein so Spargelsoße Hollandaisesoße Wahrscheinlich mit Schmand und Sahne;Um Exactly Give another so asparagus sauce Hollandaise sauce Probably with sour cream and cream;42;41;fact;0;0;0;0;;;;;20;0,149253731;0,15671642;Miscellaneous;Miscellaneous
2752;Recipe;Recipe Retrieval;Recipe Request;Recipe Request with Ingredients;explicit;plan;fertig;fertig;in;offen;offen;offen;Ähm Genau Gib mal noch ein so Spargelsoße Hollandaisesoße Wahrscheinlich mit Schmand und Sahne;Um Exactly Give another so asparagus sauce Hollandaise sauce Probably with sour cream and cream;42;41;fact;0;0;0;0;;;;;21;0,156716418;0,1641791;Recipe;Miscellaneous
373;User Command;Recipe Selection;Recipe selection - explicit;;;aktivitaet;fertig;fertig;fertig;fertig;fertig;in;Genau das wollte ich machen .;That's exactly what I wanted to do.;42;43;coop;0;0;0;0;;;;;22;0,164179104;0,17164179;Recipe;Recipe
2098;Preparation;Preparation Steps;Preparation Step - Explicit Reassurance;;;aktivitaet;fertig;fertig;in;offen;offen;offen;Ja tu ich da Schmand und saure Sahne nicht zusammenmischen ?;Yes do I not mix there sour cream and sour cream together ?;42;45;competence;0;0;0;0;;;;;23;0,171641791;0,17910448;User Command;Recipe
398;User Command;Recipe Selection;Recipe selection - implicit;;;aktivitaet;fertig;fertig;in;offen;offen;offen;Ja oder so eine Spargelsoße ja;Yes or so an asparagus sauce yes;42;47;coop;0;0;0;0;;;;;24;0,179104478;0,18656716;Preparation;User Command
2677;Recipe;Recipe Retrieval;Recipe Request;Recipe Request with Names;explicit;plan;fertig;fertig;in;offen;offen;offen;Mach mal Spargelsoße mit äh Schmand und saurer Sahne;Make asparagus sauce with uh sour cream and sour cream;42;49;fact;0;0;0;0;;;;;25;0,186567164;0,19402985;User Command;Preparation
2753;Recipe;Recipe Retrieval;Recipe Request;Recipe Request with Ingredients;explicit;plan;fertig;fertig;in;offen;offen;offen;Mach mal Spargelsoße mit äh Schmand und saurer Sahne;Make asparagus sauce with uh sour cream and sour cream;42;49;fact;0;0;0;0;;;;;26;0,194029851;0,20149254;Recipe;User Command
399;User Command;Recipe Selection;Recipe selection - implicit;;;plan;fertig;fertig;in;offen;offen;offen;Ja ok;Yes ok;42;51;coop;0;0;0;0;;;;;27;0,201492537;0,20895522;Recipe;Recipe
975;Ingredient;Ingredients in Recipe;Ingredients during process;Next Ingredient in Preparation process;;plan;fertig;fertig;in;offen;offen;offen;Hm;Hm;42;53;fact;0;0;0;0;;;;;28;0,208955224;0,21641791;User Command;Recipe
729;Amount;Amount of Ingredients;;;;plan;fertig;fertig;in;offen;offen;offen;Wart mal ist das ein Kilo ?;Wait, is that a kilo?;42;55;fact;0;0;0;0;;;;;29;0,21641791;0,2238806;Ingredient;User Command
815;Amount;Amount of Ingredients;Amount of Ingredient Reassurance explicit;;;plan;fertig;fertig;in;offen;offen;offen;Wart mal ist das ein Kilo ?;Wait, is that a kilo?;42;55;fact;0;0;0;0;;;;;30;0,223880597;0,23134328;Amount;Ingredient
2769;Recipe;Recipe Retrieval;Alternative Recipe Request;implicit;;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;Ist viel zu kompliziert;It's too complicated;42;59;fact;0;0;0;0;;;;;31;0,231343284;0,23880597;Amount;Amount
374;User Command;Recipe Selection;Recipe selection - explicit;;;aktivitaet;fertig;fertig;fertig;fertig;fertig;in;Ähm Ok dann machen wir das mal Also . Das kannst du offen lassen ?;Um, okay, let's do that. So... You can leave that open?;42;61;coop;1;0;0;20;;;;;32;0,23880597;0,24626866;Recipe;Amount
341;User Command;Repeat Ingredient Readout;;;;plan;fertig;in;offen;offen;offen;offen;Also . Sagst du es mir nochmal ? Saure Sahne ? Schmand ?;So. Will you tell me again? Sour cream ? Sour cream?;42;63;coop;1;0;0;20;;;;;33;0,246268657;0,25373134;User Command;Recipe
1019;Ingredient;Ingredients in Recipe;Ingredients during process;Remaining Ingredients to process;;plan;fertig;in;offen;offen;offen;offen;Also . Sagst du es mir nochmal ? Saure Sahne ? Schmand ?;So . Will you tell me again ? Sour cream? Sour cream?;42;63;fact;1;0;0;20;;;;;34;0,253731343;0,26119403;User Command;User Command
976;Ingredient;Ingredients in Recipe;Ingredients during process;Next Ingredient in Preparation process;;plan;fertig;in;offen;offen;offen;offen;Also Butter Mehl;So butter flour;42;65;fact;1;0;0;20;;;;;35;0,26119403;0,26865672;Ingredient;User Command
977;Ingredient;Ingredients in Recipe;Ingredients during process;Next Ingredient in Preparation process;;plan;fertig;fertig;in;offen;offen;offen;Ja;Yes;42;69;fact;1;0;0;20;;;;;36;0,268656716;0,2761194;Ingredient;Ingredient
978;Ingredient;Ingredients in Recipe;Ingredients during process;Next Ingredient in Preparation process;;plan;fertig;fertig;in;offen;offen;offen;Ja;Yes;42;71;fact;1;0;0;20;;;;;37;0,276119403;0,28358209;Ingredient;Ingredient
730;Amount;Amount of Ingredients;;;;plan;fertig;fertig;in;offen;offen;offen;Ein Ei ?;One egg ?;42;73;fact;1;0;0;20;;;;;38;0,28358209;0,29104478;Ingredient;Ingredient
816;Amount;Amount of Ingredients;Amount of Ingredient Reassurance explicit;;;plan;fertig;fertig;in;offen;offen;offen;Ein Ei ?;One egg ?;42;73;fact;1;0;0;20;;;;;39;0,291044776;0,29850746;Amount;Ingredient
979;Ingredient;Ingredients in Recipe;Ingredients during process;Next Ingredient in Preparation process;;plan;fertig;fertig;in;offen;offen;offen;Ja;Yes;42;75;fact;1;0;0;20;;;;;40;0,298507463;0,30597015;Amount;Amount
333;User Command;Ingredient removal;;;;plan;fertig;fertig;in;offen;offen;offen;Hab ich jetzt nicht . Mach ich es ohne Weißwein;I don't have it now. I do it without white wine;42;77;coop;1;0;0;20;;;;;41;0,305970149;0,31343284;Ingredient;Amount
980;Ingredient;Ingredients in Recipe;Ingredients during process;Next Ingredient in Preparation process;;plan;fertig;fertig;in;offen;offen;offen;Pfeffer Muskat ja;Pepper nutmeg yes;42;81;fact;1;0;0;20;;;;;42;0,313432836;0,32089552;User Command;Ingredient
981;Ingredient;Ingredients in Recipe;Ingredients during process;Next Ingredient in Preparation process;;plan;fertig;fertig;in;offen;offen;offen;Ja was noch;Yes what else?;42;83;fact;1;0;0;20;;;;;43;0,320895522;0,32835821;Ingredient;User Command
1630;Preparation;Preparation Steps;All preparation steps;;;aktivitaet;fertig;fertig;fertig;fertig;in;offen;Ja Ähm kann ich dich auch fragen wie man das macht ? Alles zusammenmixen halt oder ?;Yes Um can I ask you how to do it? Mix everything together or?;42;85;competence;1;1;1;20;Spargel schälen;Den Spargel schälen, in mundgerechte Stücke schneiden. Schale zunächst 10 Minuten im Wasser leicht köcheln lassen, nicht länger, sonst wird der Sud bitter, - abseien.;;;44;0,328358209;0,3358209;Ingredient;Ingredient
1652;Preparation;Preparation Steps;Repeat Preparation Steps;;;plan;fertig;in;offen;offen;offen;offen;Sonst wird ?;Otherwise ?;42;91;competence;1;1;3;20;Schale 10 Minuten im Wasser leicht köcheln lassen;Den Spargel schälen, in mundgerechte Stücke schneiden. Schale zunächst 10 Minuten im Wasser leicht köcheln lassen, nicht länger, sonst wird der Sud bitter, - abseien.;Spargelschale leicht köcheln;Sud zubereiten;45;0,335820896;0,34328358;Preparation;Ingredient
2246;Preparation;Preparation Steps;Preparation Step - Implicit Reassurance;;;aktivitaet;fertig;fertig;fertig;fertig;fertig;in;Die Schale;The peel;42;93;competence;1;1;3;20;Schale 10 Minuten im Wasser leicht köcheln lassen;Den Spargel schälen, in mundgerechte Stücke schneiden. Schale zunächst 10 Minuten im Wasser leicht köcheln lassen, nicht länger, sonst wird der Sud bitter, - abseien.;Spargelschale leicht köcheln;Sud zubereiten;46;0,343283582;0,35074627;Preparation;Preparation
2247;Preparation;Preparation Steps;Preparation Step - Implicit Reassurance;;;plan;fertig;fertig;fertig;in;offen;offen;Ich tu jetzt erst mal den Spargel schälen;I do now first peel the asparagus;42;95;competence;1;1;1;20;Spargel schälen;Den Spargel schälen, in mundgerechte Stücke schneiden. Schale zunächst 10 Minuten im Wasser leicht köcheln lassen, nicht länger, sonst wird der Sud bitter, - abseien.;Spargel schälen;Sud zubereiten;47;0,350746269;0,35820896;Preparation;Preparation
282;Time;Cooking Time;;;;plan;fertig;fertig;in;offen;offen;offen;Was ist denn die Kochzeit vom Spargel;What is the cooking time of the asparagus;42;97;fact;1;2;2;20;Spargel zugeben und ca. 15 Minuten köcheln;Sud mit Salz, Zucker, Ei Butter und etwas Hühnerbrühe zum Kochen bringen, den Spargel zugeben und ca. 15 Minuten köcheln, dann abschütten - Spargelbrühe auffangen.;Spargel mitköcheln;Spargelbrühe zubereiten;48;0,358208955;0,36567164;Preparation;Preparation
2099;Preparation;Preparation Steps;Preparation Step - Explicit Reassurance;;;plan;fertig;fertig;fertig;in;offen;offen;Ok Schritt zwei schneiden ?;Ok step two cut ?;42;99;competence;1;1;2;20;Spargel in mundgerechte Stücke schneiden;Den Spargel schälen, in mundgerechte Stücke schneiden. Schale zunächst 10 Minuten im Wasser leicht köcheln lassen, nicht länger, sonst wird der Sud bitter, - abseien.;Spargel schneiden;Sud zubereiten;49;0,365671642;0,37313433;Time;Preparation
1850;Preparation;Preparation Steps;Next Preparation Step;;;plan;fertig;fertig;fertig;in;offen;offen;Ja;Yes;42;101;competence;1;1;3;20;Schale 10 Minuten im Wasser leicht köcheln lassen;Den Spargel schälen, in mundgerechte Stücke schneiden. Schale zunächst 10 Minuten im Wasser leicht köcheln lassen, nicht länger, sonst wird der Sud bitter, - abseien.;Spargelschale leicht köcheln;Sud zubereiten;50;0,373134328;0,38059701;Preparation;Time
