utterance;level_0;level_1;level_2;tp;absatz;seq
Eine halbe. Mhm Ok. Also dieses diese Paprika muss ich auch andünsten;competence;Preparation;Preparation Steps;39;151;63
Mhm Ok. Also dieses diese Paprika muss ich auch andünsten;competence;Preparation;Preparation of Ingredient;39;151;64
Mhm Ok. Also dieses diese Paprika muss ich auch andünsten. Das muss ich ja miteinander dünsten oder? Dann kann ich es jetzt auch schon gleich zusammentun oder?;competence;Preparation;Preparation Steps;39;153;65
Das muss ich ja miteinander dünsten oder? Dann kann ich es jetzt auch schon gleich zusammentun oder? Also was muss ich jetzt mit dem äh magst du mir vielleicht das ganze Rezept mal vorlesen;competence;Preparation;Preparation Steps;39;155;66
Also was muss ich jetzt mit dem äh magst du mir vielleicht das ganze Rezept mal vorlesen. Zwiebeln?;competence;Preparation;Preparation Steps;39;155;67
Zwiebeln? Ok. Gut. Dann brauch ich den einen Topf und nicht nur die Pfanne;fact;Equipment;Equipment needed;39;159;68
Ok. Gut. Dann brauch ich den einen Topf und nicht nur die Pfanne. Muss da Butter rein jetzt?;competence;Preparation;Preparation Steps;39;159;69
Muss da Butter rein jetzt? Öl;competence;Preparation;Preparation Steps;39;161;70
Öl. Ich hab jetzt nicht auf die Uhr geschaut aber ich glaub das war so 43 oder so;fact;Time;Remaining Time;39;165;71
Ich hab jetzt nicht auf die Uhr geschaut aber ich glaub das war so 43 oder so. Aber jetzt ist ja das da hinten schon die müsste ja schon fertig sein die Suppe Oder?;competence;Preparation;Preparation finished reassurance;39;165;72
Aber jetzt ist ja das da hinten schon die müsste ja schon fertig sein die Suppe Oder? Was muss ich jetzt mit der machen?;competence;Preparation;Preparation Steps;39;167;73
Was muss ich jetzt mit der machen? Viel Öl muss das ja nicht sein oder?;fact;Amount;Amount of Ingredients;39;171;74
Viel Öl muss das ja nicht sein oder?;fact;Amount;Amount of Ingredients;39;171;75
Viel Öl muss das ja nicht sein oder? Wie lang?;fact;Time;Steaming Time;39;173;76
Wie lang? Was muss jetzt also das muss ich jetzt andünsten.;competence;Preparation;Preparation Steps;39;173;77
Was muss jetzt also das muss ich jetzt andünsten. Und dann kommt der Bulgur rein.;competence;Preparation;Preparation Steps;39;175;78
Und dann kommt der Bulgur rein. Ok. Und dann Gemüsebrühe drauf oder?;competence;Preparation;Preparation Steps;39;177;79
Ok. Und dann Gemüsebrühe drauf oder? Ok?;competence;Preparation;Preparation Steps;39;179;80
Ok? Mhm Wie viel Tomaten waren das?;fact;Amount;Amount of Ingredients;39;181;81
Mhm Wie viel Tomaten waren das? Die muss ich auch kleinschneiden oder? Oder? Was ist da gestanden?;fact;Ingredient;Ingredient - Texture,Appearance;39;183;82
Die muss ich auch kleinschneiden oder? Oder? Was ist da gestanden?;fact;Ingredient;Ingredient - Texture,Appearance;39;183;83
Die muss ich auch kleinschneiden oder? Oder? Was ist da gestanden?;competence;Preparation;Preparation Steps;39;183;84
Die muss ich auch kleinschneiden oder? Oder? Was ist da gestanden? Vierteln?;fact;Ingredient;Ingredient - Texture,Appearance;39;185;85
Vierteln?;fact;Ingredient;Ingredient - Texture,Appearance;39;185;86
Vierteln?;competence;Preparation;Preparation Steps;39;185;87
Vierteln? Grob hacken stand gell?;competence;Preparation;Preparation Steps;39;187;88
Grob hacken stand gell? Weil die kleinen jetzt zu entkernen das dauert dann doch ein bisschen gell?;fact;Time;Preparation Time;39;191;89
Weil die kleinen jetzt zu entkernen das dauert dann doch ein bisschen gell? So. Jetzt äh jetzt muss ich das erst mal was muss ich jetzt da machen?;competence;Preparation;Preparation Steps;39;193;90
So. Jetzt äh jetzt muss ich das erst mal was muss ich jetzt da machen? Und wie viel Bulgur?;fact;Amount;Amount of Ingredients;39;195;91
Und wie viel Bulgur? Ok. Und dann mit der Gemüsebrühe ablöschen oder?;competence;Preparation;Preparation Steps;39;197;92
Ok. Und dann mit der Gemüsebrühe ablöschen oder? Mhm?;competence;Preparation;Preparation Steps;39;199;93
Mhm? Wie viel Gemüsebrühe?;fact;Amount;Amount of Ingredients;39;201;94
Wie viel Gemüsebrühe? Und wie viel Bulgur 75.;fact;Amount;Amount of Ingredients;39;203;95
Und wie viel Bulgur 75.;fact;Amount;Amount of Ingredients;39;203;96
Und wie viel Bulgur 75. Jetzt nochmal. Erst Bulgur nein erst Currypulver oder was?;competence;Preparation;Preparation Order;39;205;97
Jetzt nochmal. Erst Bulgur nein erst Currypulver oder was? Mhm Und wie viel Paprikapulver;fact;Amount;Amount of Ingredients;39;207;98
Mhm Und wie viel Paprikapulver. Mhm Äh Halber Esslöffel?;fact;Amount;Amount of Ingredients;39;209;99
Mhm Äh Halber Esslöffel?;fact;Amount;Amount of Ingredients;39;209;100
Mhm Äh Halber Esslöffel? Darf ich das die Gemüsebrühe schon rein jetzt? Also die Tomaten sind drin?;competence;Preparation;Preparation Steps;39;211;101
Darf ich das die Gemüsebrühe schon rein jetzt? Also die Tomaten sind drin? Dann glaub ich muss ich da schon noch was dazutun oder?;competence;Preparation;Preparation Steps;39;219;102
Dann glaub ich muss ich da schon noch was dazutun oder? Quellen;competence;Preparation;Preparation Steps;39;221;103
Quellen. Ich tu mal nochmal Wasser rein Unter Rühren? Nein. Dann zugeben;competence;Preparation;Preparation Steps;39;223;104
Ich tu mal nochmal Wasser rein Unter Rühren? Nein. Dann zugeben. Dann;competence;Preparation;Preparation Steps;39;227;105
Dann. Wie viel Honig?;fact;Amount;Amount of Ingredients;39;229;106
Wie viel Honig? Aha Dann?;competence;Preparation;Preparation Steps;39;231;107
Aha Dann? Äh Curry?;competence;Preparation;Preparation Steps;39;231;108
Äh Curry? So. Dann?;competence;Preparation;Preparation Steps;39;233;109
So. Dann? Und muss das jetzt nochmal aufkochen?;competence;Preparation;Preparation Steps;39;235;110
Und muss das jetzt nochmal aufkochen? Schmand muss noch rein oder?;competence;Preparation;Preparation Steps;39;237;111
Schmand muss noch rein oder? Wie viel Schmand?;fact;Amount;Amount of Ingredients;39;239;112
Wie viel Schmand? Das war es dann oder mit der Farbe;competence;Preparation;Preparation Steps;39;241;113
Das war es dann oder mit der Farbe. Da stand ja auf minimaler Hitze gell?;fact;Temperature;Temperature explicit;39;243;114
Da stand ja auf minimaler Hitze gell? Ich hab keine Petersilie. Ich hab nur Schnittlauch.;fact;Ingredient;Ingredient Substitution;39;247;115
Ich hab keine Petersilie. Ich hab nur Schnittlauch. Drei Minuten noch. Um 27 war es.;fact;Time;Remaining Time;39;249;116
Drei Minuten noch. Um 27 war es. Was muss ich dann machen?;competence;Preparation;Preparation Steps;39;251;117
Was muss ich dann machen? Petersilie rein.;competence;Preparation;Preparation Steps;39;253;118
Petersilie rein. So. Also. Jetzt weiß ich es schon wieder nicht mehr. Ich muss jetzt was reintun?;competence;Preparation;Preparation Steps;39;255;119
So. Also. Jetzt weiß ich es schon wieder nicht mehr. Ich muss jetzt was reintun? Salz und Pfeffer gell?;competence;Preparation;Preparation Steps;39;259;120
Also mit Couscous möchte ich gern verwenden aber da weiß ich nicht genau wie das geht.;fact;Recipe;Recipe Retrieval;40;1;1
Also mit Couscous möchte ich gern verwenden aber da weiß ich nicht genau wie das geht. Das sagen mir Sie dann.;fact;Miscellaneous;Question regarding experiment;40;3;2
Das sagen mir Sie dann. Und dann möchte ich das Gemüse also Paprika Zucchini;fact;Recipe;Recipe Retrieval;40;5;3
Und dann möchte ich das Gemüse also Paprika Zucchini. So eine Art wie Gemüsepfanne. machen.;fact;Recipe;Recipe Retrieval;40;7;4
So eine Art wie Gemüsepfanne. machen. Tomaten Mit Zwiebeln und ja vielleicht da so ein Topinambur Das kenn ich zwar nicht wie das schmeckt aber Kartoffel zumindest kann man auch dazutun;fact;Recipe;Recipe Retrieval;40;7;5
Tomaten Mit Zwiebeln und ja vielleicht da so ein Topinambur Das kenn ich zwar nicht wie das schmeckt aber Kartoffel zumindest kann man auch dazutun. Mhm;fact;Ingredient;Ingredients in Recipe;40;9;6
Mhm. Mhm;fact;Ingredient;Ingredients in Recipe;40;11;7
Mhm. Das haben wir Ja;fact;Ingredient;Ingredients in Recipe;40;13;8
Das haben wir Ja. Ist das so ein Instant der schnell geht.;fact;Ingredient;Ingredient Type;40;21;9
Ist das so ein Instant der schnell geht. Tut man den Couscous in Wasser oder ich weiß es nicht ich hab nur gehört am Fernsehen ich hab ihn noch nie gemacht aber in heißem Wasser überbrühen.;competence;Cooking technique;Cooking technique - Ingredient;40;21;10
Tut man den Couscous in Wasser oder ich weiß es nicht ich hab nur gehört am Fernsehen ich hab ihn noch nie gemacht aber in heißem Wasser überbrühen. Mhm;competence;Cooking technique;Cooking technique - Next Step;40;23;11
Mhm. Ziehen lassen.;competence;Cooking technique;Cooking technique - Reassurance;40;25;12
Ziehen lassen. Und dann wenn das gequollen ist dann kann man das unter den Eintopf mischen.;competence;Preparation;Preparation Steps;40;27;13
Und dann wenn das gequollen ist dann kann man das unter den Eintopf mischen. Also unter das Gemüse mischen.;competence;Preparation;Preparation Steps;40;29;14
Also unter das Gemüse mischen. Ah das muss man abmessen sagen Sie gell?;fact;Amount;Amount of Ingredients;40;31;15
Ah das muss man abmessen sagen Sie gell?;fact;Amount;Amount of Ingredients;40;31;16
Ah das muss man abmessen sagen Sie gell? 100 Gramm ist jetzt das Mindeste was wir nehmen müssen oder?;fact;Amount;Amount of Ingredients;40;33;17
100 Gramm ist jetzt das Mindeste was wir nehmen müssen oder? Eine Tasse.;fact;Amount;Amount of Ingredients;40;35;18
Eine Tasse. Eineinhalb Tassen Wasser.;fact;Amount;Amount of Ingredients;40;37;19
Eineinhalb Tassen Wasser.;fact;Amount;Amount of Ingredients;40;37;20
Eineinhalb Tassen Wasser. Da wird wahrscheinlich eine normale Tasse kein Haferl oder?;fact;Amount;Amount Unit;40;41;21
Da wird wahrscheinlich eine normale Tasse kein Haferl oder? Ich schalt halt jetzt mal das Wasser zu das kann derweil kochen weil der muss ja eh quillen.;competence;Preparation;Preparation Steps;40;45;22
Ich schalt halt jetzt mal das Wasser zu das kann derweil kochen weil der muss ja eh quillen. Da nehmen wir ein bisschen Olivenöl dann? Und schneiden wir erst mal und putzen die ganzen Sachen gell?;competence;Preparation;Preparation Steps;40;47;23
Da nehmen wir ein bisschen Olivenöl dann? Und schneiden wir erst mal und putzen die ganzen Sachen gell? Ähm Eine Tasse ist jetzt gedacht für das Äh Gemüse da steht nicht bloß eine Schote oder so oder ein Zucchini oder;fact;Amount;Amount of Ingredients;40;49;24
Ähm Eine Tasse ist jetzt gedacht für das Äh Gemüse da steht nicht bloß eine Schote oder so oder ein Zucchini oder. Also dann nehm ich jetzt überall die Hälfte.;fact;Amount;Amount of Ingredients;40;51;25
Also dann nehm ich jetzt überall die Hälfte.;fact;Amount;Amount of Ingredients;40;51;26
Also dann nehm ich jetzt überall die Hälfte. Also eine Schote eine Zucchini und ein paar Tomaten;fact;Amount;Amount of Ingredients;40;53;27
Also eine Schote eine Zucchini und ein paar Tomaten;fact;Amount;Amount of Ingredients;40;53;28
Also eine Schote eine Zucchini und ein paar Tomaten. Ah da heißt es gehackt.;fact;Ingredient;Ingredient - Texture,Appearance;40;61;29
Ah da heißt es gehackt.;fact;Ingredient;Ingredient - Texture,Appearance;40;61;30
Ah da heißt es gehackt. Dann Soll ich es dann gehackt machen.;fact;Ingredient;Ingredient - Texture,Appearance;40;63;31
Dann Soll ich es dann gehackt machen.;fact;Ingredient;Ingredient - Texture,Appearance;40;63;32
Dann Soll ich es dann gehackt machen. Also Alex was sagst du Soll ich es hacken oder Jetzt weiß ich nicht Soll ich es dann hacken oder ist;fact;Recipe;Request for Tips,Suggestions;40;65;33
Also Alex was sagst du Soll ich es hacken oder Jetzt weiß ich nicht Soll ich es dann hacken oder ist. Jetzt kocht das Wasser auch schon jetzt tun wir die Tasse Bulgur rein in das heiße Wasser oder umgekehrt glaub ich.;competence;Preparation;Preparation Steps;40;67;34
Jetzt kocht das Wasser auch schon jetzt tun wir die Tasse Bulgur rein in das heiße Wasser oder umgekehrt glaub ich. Ich glaub man muss in einer Schüssel Was äh Bulgur einfüllen und dann draufgießen das heiße Wasser.;competence;Preparation;Preparation Steps;40;69;35
Ich glaub man muss in einer Schüssel Was äh Bulgur einfüllen und dann draufgießen das heiße Wasser. Da haben wir jetzt gesagt eine halbe Tasse nehmen wir gell? Wegen der Menge;fact;Amount;Amount of Ingredients;40;71;36
Da haben wir jetzt gesagt eine halbe Tasse nehmen wir gell? Wegen der Menge;fact;Amount;Amount of Ingredients;40;71;37
Da haben wir jetzt gesagt eine halbe Tasse nehmen wir gell? Wegen der Menge. Wie viel haben wir jetzt gehabt?;fact;Amount;Amount of Ingredients;40;73;38
Wie viel haben wir jetzt gehabt? Für Eine halbe Tasse? Eine Tasse dann. Wasser.;fact;Amount;Amount of Ingredients;40;73;39
Für Eine halbe Tasse? Eine Tasse dann. Wasser.;fact;Amount;Amount of Ingredients;40;73;40
Für Eine halbe Tasse? Eine Tasse dann. Wasser. Und jetzt ein bisschen verrühren wahrscheinlich?;competence;Preparation;Preparation Steps;40;75;41
Und jetzt ein bisschen verrühren wahrscheinlich? Und dann quellen lassen einfach.;competence;Preparation;Preparation Steps;40;77;42
Und dann quellen lassen einfach. Muss man den Bulgur dann nochmal durchrühren? Wenn man ihn Also auflockern sozusagen?;competence;Preparation;Preparation Steps;40;81;43
Muss man den Bulgur dann nochmal durchrühren? Wenn man ihn Also auflockern sozusagen?;competence;Preparation;Preparation of Ingredient;40;81;44
Muss man den Bulgur dann nochmal durchrühren? Wenn man ihn Also auflockern sozusagen? Mit einer Gabel gell?;competence;Preparation;Preparation Steps;40;83;45
Mit einer Gabel gell? Muss ich es ganz aufschneiden. Oder;competence;Preparation;Preparation Steps;40;85;46
Muss ich es ganz aufschneiden. Oder. Eine ganze.;fact;Amount;Amount of Ingredients;40;89;47
Eine ganze.;fact;Amount;Amount of Ingredients;40;89;48
Eine ganze. Ok Als nächstes die Schote Die schneide ich nicht ganz so fein Da mach ich so Viertel;fact;Ingredient;Ingredient - Texture,Appearance;40;91;49
Ok Als nächstes die Schote Die schneide ich nicht ganz so fein Da mach ich so Viertel;fact;Ingredient;Ingredient - Texture,Appearance;40;91;50
Ok Als nächstes die Schote Die schneide ich nicht ganz so fein Da mach ich so Viertel. Keine Würfel.;fact;Ingredient;Ingredient - Texture,Appearance;40;93;51
Keine Würfel.;fact;Ingredient;Ingredient - Texture,Appearance;40;93;52
Keine Würfel. Ja aber jetzt hab ich das Zucchini heißt es in Scheiben schneiden?;fact;Ingredient;Ingredient - Texture,Appearance;40;95;53
Ja aber jetzt hab ich das Zucchini heißt es in Scheiben schneiden?;fact;Ingredient;Ingredient - Texture,Appearance;40;95;54
Ja aber jetzt hab ich das Zucchini heißt es in Scheiben schneiden? Ja eben dann muss ich alles klein schneiden weil sonst passt es in der Garzeit nicht zusammen.;competence;Preparation;Preparation Steps;40;97;55
Ja eben dann muss ich alles klein schneiden weil sonst passt es in der Garzeit nicht zusammen. Was haben wir jetzt noch gesagt? Zwiebel Zucchini Paprika.;fact;Ingredient;Ingredients in Recipe;40;103;56
Was haben wir jetzt noch gesagt? Zwiebel Zucchini Paprika. Tomaten halbieren?;fact;Ingredient;Ingredient - Texture,Appearance;40;105;57
Tomaten halbieren?;fact;Ingredient;Ingredient - Texture,Appearance;40;105;58
Tomaten halbieren? Schreiben die in der Pfanne das ganze Gemüse außer Zwiebel gleich zugeben?;competence;Preparation;Preparation Steps;40;105;59
Schreiben die in der Pfanne das ganze Gemüse außer Zwiebel gleich zugeben? Weil ich muss mich ja schon nach dem richten gell? Wie er es sagt.;fact;Miscellaneous;Question regarding experiment;40;107;60
Weil ich muss mich ja schon nach dem richten gell? Wie er es sagt. So. Dann tu ich mal Tomaten schneiden. Ich tu mal den Couscous nochmal verrühren Ist das richtig? äh diesen;competence;Preparation;Preparation Steps;40;109;61
So. Dann tu ich mal Tomaten schneiden. Ich tu mal den Couscous nochmal verrühren Ist das richtig? äh diesen. Aber Gewürz kommt jetzt noch keins ran. Erst nachher jetzt dann;fact;Ingredient;Ingredient addition point in time;40;115;62
Aber Gewürz kommt jetzt noch keins ran. Erst nachher jetzt dann. Und dann wird alles gewürzt sozusagen.;competence;Preparation;Preparation Steps;40;117;63
Und dann wird alles gewürzt sozusagen. Und Was schreiben sie für Gewürze eigentlich?;fact;Ingredient;Ingredients in Recipe;40;119;64
Und Was schreiben sie für Gewürze eigentlich? Nach Geschmack. Mhm Das ist ein bisschen orientalisch Man könnte wahrscheinlich Curry Oder Kurkuma hätte ich da Wie sich das macht? das macht es halt alles ein wenig gelblich. Das ist das.;fact;Ingredient;Ingredient composition;40;121;65
Nach Geschmack. Mhm Das ist ein bisschen orientalisch Man könnte wahrscheinlich Curry Oder Kurkuma hätte ich da Wie sich das macht? das macht es halt alles ein wenig gelblich. Das ist das. Ich glaub Tomaten das reicht im Verhältnis glaub ich schon.;fact;Amount;Ratio;40;127;66
