utterance;level_0;level_1;level_2;tp;absatz;seq
Und dann aufkochen lassen;competence;Preparation;Preparation Steps;42;217;105
Auch mit da rein oder was;fact;Ingredient;Ingredients in Recipe;42;219;106
Auch mit da rein oder was;fact;Ingredient;Ingredients in Recipe;42;219;107
Dann dann haben wir es.;competence;Preparation;Preparation finished reassurance;42;221;108
Ok;competence;Preparation;Preparation Steps;42;227;109
Ja;competence;Preparation;Preparation Steps;42;229;110
Ja Also Spargel raus wieder;competence;Preparation;Preparation Steps;42;233;111
Spargel raus Ok. Und das jetzt hier reinschütten;competence;Preparation;Preparation Steps;42;235;112
Mhm Diesen Sud;competence;Preparation;Preparation Steps;42;237;113
Ok Und jetzt aufkochen lassen;competence;Preparation;Preparation Steps;42;239;114
Mach ich?;competence;Preparation;Preparation Steps;42;241;115
Und aufkochen lassen?;competence;Preparation;Preparation Steps;42;241;116
Crème fraîche also Schmand;fact;Ingredient;Ingredients in Recipe;42;243;117
Mit Eigelb;fact;Ingredient;Ingredients in Recipe;42;245;118
Ok. Also Eigelb verschlagen;competence;Preparation;Preparation Steps;42;247;119
EiGELB.;fact;Ingredient;Ingredients in Recipe;42;249;120
EiGELB.;competence;Preparation;Preparation Steps;42;249;121
Da jetzt die Crème fraîche rein;fact;Ingredient;Ingredient addition point in time;42;251;122
Und das jetzt verschlagen;competence;Preparation;Preparation Steps;42;253;123
Ok und jetzt;competence;Preparation;Preparation Steps;42;255;124
Ja;competence;Preparation;Preparation Steps;42;257;125
Erhitzen?;competence;Preparation;Preparation Steps;42;259;126
Jetzt noch erhitzen oder?;competence;Preparation;Preparation Steps;42;265;127
Ein bisschen köcheln lassen;competence;Preparation;Preparation Steps;42;265;128
Ähm Ok. Äh such mir Rezepte Ähm Keine Ahnung such mir Rezepte mit Kartoffel Auberginen Sellerie Weiß ich nicht. Schau mal. Vielleicht findest du was.;fact;Recipe;Recipe Retrieval;43;1;1
Ok ja Hm Vielleicht nicht den;fact;Recipe;Recipe Retrieval;43;3;2
Ok was ist da noch alles drin? Oder was braucht man da alles für noch?;fact;Ingredient;Ingredients in Recipe;43;5;3
Hm. Was waren nochmal die Hauptsachen ohne Gewürze so;fact;Ingredient;Ingredients in Recipe;43;7;4
Was ist Haferdrink;fact;Knowledge;Knowledge Ingredient;43;11;5
Was können wir was können wir suchen was vielleicht nicht so viel was was findest du wenn du nach Kichererbsen Auberginen und Sellerie suchst.;fact;Recipe;Recipe Retrieval;43;15;6
Äh vielleicht doch was anderes.;fact;Recipe;Recipe Retrieval;43;15;7
Sekunde warte bisschen langsamer die letzten ab Olivenöl?;fact;Ingredient;Ingredients in Recipe;43;19;8
Aha;fact;Ingredient;Ingredients in Recipe;43;21;9
Mhm;fact;Ingredient;Ingredients in Recipe;43;23;10
Was was war alles dabei es waren Kichererbsen es waren Auberginen;fact;Ingredient;Ingredients in Recipe;43;29;11
Ja;fact;Ingredient;Ingredients in Recipe;43;31;12
Ja;fact;Ingredient;Ingredients in Recipe;43;33;13
Mhm;fact;Ingredient;Ingredients in Recipe;43;35;14
Ajvar ist mehr oder weniger so ein Sahneding oder nicht? Oder so ein Milcherzeugnis? Ajvar?;fact;Knowledge;Knowledge Ingredient;43;37;15
Aha;fact;Ingredient;Ingredients in Recipe;43;45;16
Ok hab ich auch nicht;fact;Ingredient;Ingredients in Recipe;43;49;17
Da nehmen wir Mozzarella für? Oder? Hm. Kann man das machen weiß ich nicht.;fact;Ingredient;Ingredient Substitution;43;51;18
Da nehmen wir Mozzarella für? Oder? Hm. Kann man das machen weiß ich nicht.;fact;Ingredient;Ingredient Substitution;43;51;19
Ok. Cool. Also Mozzarella können wir nehmen.;fact;Ingredient;Ingredient Substitution;43;55;20
Ok. Zwiebel hatten wir Dann ähm;fact;Ingredient;Ingredients in Recipe;43;57;21
Ok. Womit fangen wir an.;competence;Preparation;Preparation Steps;43;61;22
Ok. ok ok ok. Also du du äh machst jetzt schon sagst jetzt schon für zwei Personen oder? Jetzt;fact;Amount;Amount of Persons;43;63;23
Ok. ok ok ok. Also du du äh machst jetzt schon sagst jetzt schon für zwei Personen oder? Jetzt;fact;Amount;Amount of Persons;43;63;24
Ok. Ähm Genau. Dann haben wir noch die Paprika müssen wir noch würfeln gell;fact;Ingredient;Ingredient - Texture,Appearance;43;69;25
Ok. Ähm Genau. Dann haben wir noch die Paprika müssen wir noch würfeln gell;fact;Ingredient;Ingredient - Texture,Appearance;43;69;26
Ok. Ähm Genau. Dann haben wir noch die Paprika müssen wir noch würfeln gell;competence;Preparation;Preparation Steps;43;69;27
Und die Aubergine. Auch würfeln?;fact;Ingredient;Ingredient - Texture,Appearance;43;71;28
Und die Aubergine. Auch würfeln?;fact;Ingredient;Ingredient - Texture,Appearance;43;71;29
Und die Aubergine. Auch würfeln?;competence;Preparation;Preparation Steps;43;71;30
Ähm Die Paprika werden dann gebraten?;competence;Preparation;Preparation of Ingredient;43;75;31
Warte die Zwiebeln und die Paprika werden zusammen gebraten oder dann kann ich die beide;competence;Preparation;Preparation Steps;43;77;32
Warte die Zwiebeln und die Paprika werden zusammen gebraten oder dann kann ich die beide;competence;Preparation;Preparation of Ingredient;43;77;33
Ok. Was ist der nächste Schritt.;competence;Preparation;Preparation Steps;43;79;34
Eine groß genuge Pfanne Weil das andere Zeug muss auch noch in die Pfanne alles oder?;fact;Equipment;Equipment Size;43;81;35
Stückige Tomaten. Damit sind ja auch eigentlich dingens gemeint. So so Dosentomaten oder?;fact;Ingredient;Ingredient Type;43;83;36
Reicht das?;fact;Amount;Amount of Ingredients;43;85;37
Also Ajvar war dieses Tomaten;fact;Knowledge;Knowledge - Reassurance explicit;43;87;38
Also Ajvar war dieses Tomaten Oder was war das nochmal?;fact;Knowledge;Knowledge Ingredient;43;87;39
Ich hätte halt hier das hier das ist so ein Sambal Oelek das ist Chilipaste.;fact;Ingredient;Ingredient Substitution;43;89;40
Kann man das ersetzen so?;fact;Ingredient;Ingredient Substitution;43;91;41
Kann man das ersetzen so?;fact;Ingredient;Ingredient Substitution;43;91;42
Ähm Haben wir dann sonst noch was?;fact;Ingredient;Ingredients in Recipe;43;97;43
Äh wir haben noch Gemüsebrühe gehabt oder?;fact;Ingredient;Ingredients in Recipe;43;97;44
Äh wir haben noch Gemüsebrühe gehabt oder?;fact;Ingredient;Ingredients in Recipe;43;97;45
Und Petersilie ne;fact;Ingredient;Ingredients in Recipe;43;101;46
Und Petersilie ne;fact;Ingredient;Ingredients in Recipe;43;101;47
Ok Kreuzkümmel;fact;Ingredient;Ingredients in Recipe;43;101;48
Also wir nehmen Weiß ich nicht. Was können wir denn was können wir denn anstatt Petersilie und was war das andere;fact;Ingredient;Ingredient Substitution;43;103;49
Kreuzkümmel. Was können wir denn da als Ersatz nehmen;fact;Ingredient;Ingredient Substitution;43;105;50
Currypulver hab ich. Ist das als Ersatz für beide?;fact;Ingredient;Ingredient Substitution;43;107;51
Currypulver hab ich. Ist das als Ersatz für beide?;fact;Ingredient;Ingredient Substitution;43;107;52
Ok. Halber Teelöffel. Also ein halber.;fact;Amount;Amount of Ingredients;43;109;53
Ok ähm Petersilie;fact;Ingredient;Ingredients in Recipe;43;109;54
Ja gut frischer Koriander haben wir nicht. Aber Majoran. Majoran anstatt ähm Petersilie.;fact;Ingredient;Ingredient Substitution;43;111;55
Ok. Cool. Ähm Hm. Ok. Genau das ganze scharf anbraten ne Das war einfach dass es schon erhitzt ist und dann tu ich;competence;Preparation;Preparation Steps;43;113;56
Ok.;competence;Preparation;Preparation Steps;43;115;57
Ok Ok. Und sonst so?;competence;Preparation;Preparation Steps;43;117;58
Kann ich währenddessen was machen Ich kann wahrscheinlich die Tomaten kleiner schneiden oder?;competence;Preparation;Preparation Steps;43;119;59
Brühe muss die Brühe nicht vorher aufkochen lassen um das zu Brühe zu machen oder kann ich das einfach mixen Irgendwie mit Wasser;competence;Preparation;Preparation Steps;43;121;60
Ok. ok. Ähm wie viel brauche ich?;fact;Amount;Amount of Ingredients;43;123;61
Wie lang muss ich das anbraten das Zeug? Dass ich dass es nicht brät Oder verbrät;fact;Time;Remaining Time;43;125;62
Bin mir nicht sicher wann ich das Zeug reintun will.;fact;Ingredient;Ingredient addition point in time;43;125;63
Warte wir haben jetzt noch ähm die Tomaten? Und Das Mozzarella zum Würfeln oder?;fact;Ingredient;Ingredients in Recipe;43;127;64
Oder was kommt alles noch rein?;fact;Ingredient;Ingredients in Recipe;43;127;65
Warte wir haben jetzt noch ähm die Tomaten? Und Das Mozzarella zum Würfeln oder?;fact;Ingredient;Ingredients in Recipe;43;127;66
Und dann kommt Tomaten die Brühe und der Rest rein ne;fact;Ingredient;Ingredient addition point in time;43;131;67
Aha;competence;Preparation;Preparation Steps;43;133;68
Ok. Ähm Ist das schon angebraten Aber 75 Milliliter Gemüsebrühe ist schon ein bisschen wenig auf das oder Also wenn es ankochen soll Das ist ja wenig;fact;Amount;Amount of Ingredients;43;139;69
Sollen wir ein bisschen mehr Gemüsebrühe einfach reintun?;fact;Amount;Amount of Ingredients;43;141;70
Die Tomaten rein Und die Gemüsebrühe war es ne? Und dann ein bisschen Gewürze.;fact;Ingredient;Ingredients in Recipe;43;145;71
Ok wie viel von dem Ajvar kam rein?;fact;Amount;Amount of Ingredients;43;147;72
Vier Esslöffel.;fact;Amount;Amount of Ingredients;43;149;73
Ok das soll jetzt aufkochen.;competence;Preparation;Preparation Steps;43;151;74
Äh Zehn Minuten war es aufkochen ne?;fact;Time;Cooking Time;43;155;75
Irgendwie wie viel? Einen halben Esslöffel oder so was;fact;Amount;Amount of Ingredients;43;157;76
Warte wir brauchen jetzt noch Salz Pfeffer Und Kreuzkümmel war Curry.;fact;Ingredient;Ingredients in Recipe;43;157;77
Warte wir brauchen jetzt noch Salz Pfeffer Und Kreuzkümmel war Curry.;fact;Ingredient;Ingredients in Recipe;43;157;78
Äh und Salz Pfeffer ne?;fact;Ingredient;Ingredients in Recipe;43;159;79
Äh und Salz Pfeffer ne?;fact;Ingredient;Ingredients in Recipe;43;159;80
Und was Petersilie also kommt dann am Ende rein oder wie;fact;Ingredient;Ingredient addition point in time;43;161;81
Ok. Hast du zufällig auf die Uhr geschaut vorhin als wir angefangen haben nicht ne;fact;Time;Plain Time;43;163;82
Also jetzt und dann nehmen wir noch acht Minuten oder so oder?;fact;Time;Remaining Time;43;165;83
Also jetzt und dann nehmen wir noch acht Minuten oder so oder?;fact;Time;Remaining Time;43;165;84
Ah ja Kichererbsen kommen später noch rein ne;fact;Ingredient;Ingredient addition point in time;43;167;85
Ok. Ähm Ist dann eigentlich so die ähm irgendwie In Wasser nimmt man die raus aus dem Wasser?;competence;Cooking technique;Cooking technique - Ingredient;43;169;86
Hast du grad Zeit auf die Uhr? Wie viel wir noch haben?;fact;Time;Remaining Time;43;171;87
Ähm Die Mozzarella kommt ganz am Schluss noch drauf oder wie?;fact;Ingredient;Ingredient addition point in time;43;173;88
Mit Flöckchen.;competence;Preparation;Preparation Steps;43;175;89
So. Was sagt der Timer?;fact;Time;Remaining Time;43;183;90
Ok 36 dann kommen die Kichererbsen rein und;competence;Preparation;Preparation Steps;43;185;91
Die Hälfte der Petersilie.;fact;Amount;Amount of Ingredients;43;187;92
Die Hälfte der Petersilie.;fact;Amount;Amount of Ingredients;43;187;93
Und die andere Hälfte kommt am Schluss rein oder was?;fact;Ingredient;Ingredient addition point in time;43;187;94
Die Hälfte der Petersilie.;competence;Preparation;Preparation Steps;43;187;95
Was war das nochmal Wie viel Petersilie brauchen wir;fact;Amount;Amount of Ingredients;43;189;96
Halber;fact;Amount;Amount of Ingredients;43;191;97
Ok und wie viel kann man das auf Majoran zurückbrechen;fact;Amount;Amount of Ingredients;43;193;98
Und die jetzt auch ein bisschen braten lassen ne;competence;Preparation;Preparation Steps;43;197;99
Hm?;competence;Preparation;Preparation Steps;43;199;100
Und dann quasi noch den Käse am Ende drauf ne Und das war es dann.;competence;Preparation;Preparation finished reassurance;43;201;101
Der Rest ist einfach nur anrichten und das war es ne?;competence;Preparation;Preparation finished reassurance;43;203;102
Kichererbsen Sauerrahm und Mozzarella. Was könnte ich da draus heute kochen. Jetzt brauch ich ein Rezept.;fact;Recipe;Recipe Retrieval;44;1;1
Gut. Äh Kichererbsen-Tomate-Mozzarellasalat war das?;fact;Recipe;Recipe Retrieval;44;9;2
Ok. Ähm Was brauch ich jetzt da für Zutaten;fact;Ingredient;Ingredients in Recipe;44;13;3
Schauen wir mal wie viel ich hab ja hab ich?;fact;Ingredient;Ingredients in Recipe;44;15;4
Ja?;fact;Ingredient;Ingredients in Recipe;44;17;5
Ah ja wir waren jetzt gerade bei der Zutatenmenge gell?;fact;Amount;Amount of Ingredients;44;19;6
Ja;fact;Amount;Amount of Ingredients;44;21;7
Ja;fact;Ingredient;Ingredients in Recipe;44;21;8
Ist egal;fact;Amount;Amount of Ingredients;44;23;9
Ist egal;fact;Ingredient;Ingredients in Recipe;44;23;10
Hab ich?;fact;Amount;Amount of Ingredients;44;25;11
Hab ich?;fact;Ingredient;Ingredients in Recipe;44;25;12
Öl Hab ich auch;fact;Ingredient;Ingredients in Recipe;44;27;13
Ha Hab sie Der Koch mitgebracht;fact;Amount;Amount of Ingredients;44;29;14
Ha Hab sie Der Koch mitgebracht;fact;Ingredient;Ingredients in Recipe;44;29;15
Ja;fact;Amount;Amount of Ingredients;44;31;16
Ja;fact;Ingredient;Ingredients in Recipe;44;31;17
Aber vielleicht würd ich jetzt gerne wissen was mache ich zuerst.;competence;Preparation;Preparation Steps;44;33;18
Also das erste der erste Arbeitsschritt äh die Zwiebel würfeln.;fact;Ingredient;Ingredient - Texture,Appearance;44;35;19
Also das erste der erste Arbeitsschritt äh die Zwiebel würfeln.;fact;Ingredient;Ingredient - Texture,Appearance;44;35;20
Also das erste der erste Arbeitsschritt äh die Zwiebel würfeln.;competence;Preparation;Preparation Steps;44;35;21
Gut? So. Also. Also die Zwiebel hab ich jetzt gewürfelt und was ist der nächste Arbeitsschritt?;competence;Preparation;Preparation Steps;44;37;22
In Würfel schnieden war des gell die Tomaten.;fact;Ingredient;Ingredient - Texture,Appearance;44;39;23
In Würfel schnieden war des gell die Tomaten.;fact;Ingredient;Ingredient - Texture,Appearance;44;39;24
Gut jetzt habe ich das gewürfelt und was ist wie was muss ich jetzt als nächstes machen?;competence;Preparation;Preparation Steps;44;41;25
Kichererbsen gut abtropfen.;competence;Preparation;Preparation Steps;44;43;26
Gut das hab ich gemacht was mach ich jetzt?;competence;Preparation;Preparation Steps;44;45;27
Wie geht es jetzt weiter?;competence;Preparation;Preparation Steps;44;47;28
Italienische Kräuter Also. Wie viel italienische Kräuter waren das nochmal?;fact;Amount;Amount of Ingredients;44;49;29
Andere Kräuter waren ja dann nicht mehr gell Dass ich Wenn ich schon;fact;Ingredient;Ingredients in Recipe;44;51;30
Andere Kräuter waren ja dann nicht mehr gell Dass ich Wenn ich schon;fact;Ingredient;Ingredients in Recipe;44;51;31
Das war alles.;competence;Preparation;Preparation finished reassurance;44;53;32
Ich würde sagen Balsamico wie viel war das?;fact;Amount;Amount of Ingredients;44;59;33
Gut. Wie viel ich glaub Salz war noch Wie viel war das?;fact;Amount;Amount of Ingredients;44;61;34
Eine Messerspitze?;fact;Amount;Amount of Ingredients;44;63;35
Eine Messerspitze?;fact;Amount;Amount of Ingredients;44;63;36
Ah was gehört jetzt nochmal alles in die Marinade rein.;fact;Ingredient;Ingredients in Recipe;44;63;37
Messerspitze Zucker Sechs Esslöffel Olivenöl?;fact;Ingredient;Ingredients in Recipe;44;67;38
Messerspitze Zucker Sechs Esslöffel Olivenöl?;fact;Ingredient;Ingredients in Recipe;44;67;39
Hab ich jetzt da alle Zutaten drin?;fact;Ingredient;Ingredients in Recipe;44;69;40
Essig Öl Salz Kräuter Zucker;fact;Ingredient;Ingredients in Recipe;44;71;41
Gut. Dann Und die schütte ich jetzt über den Salat?;competence;Preparation;Preparation Steps;44;73;42
Gut Ich glaube jetzt ist es fertig oder?;competence;Preparation;Preparation finished reassurance;44;75;43
Ähm soll ich es schon mischen Marinade und Zutaten?;competence;Preparation;Preparation Steps;44;77;44
Ok. Dann würd ich vielleicht einen Auflauf machen?;fact;Recipe;Recipe Retrieval;45;1;1
Ja vielleicht würd ich einen Kartoffel-Brokkoli-Auflauf machen;fact;Recipe;Recipe Retrieval;45;3;2
Ähm Wie muss ich anfangen?;competence;Preparation;Preparation Steps;45;9;3
Kartoffeln schälen nehm ich an?;competence;Preparation;Preparation Steps;45;9;4
Mhm;competence;Preparation;Preparation Steps;45;11;5
Ok. Gut Dann sind es 500 Milliliter Wasser oder?;fact;Amount;Amount of Ingredients;45;13;6
Ok. Gut Dann sind es 500 Milliliter Wasser oder?;fact;Amount;Amount of Ingredients;45;13;7
Und Kartoffeln sind es dann drei oder?;fact;Amount;Amount of Ingredients;45;17;8
Und Kartoffeln sind es dann drei oder?;fact;Amount;Amount of Ingredients;45;17;9
Achso muss ich den Ofen vorheizen? Wahrscheinlich schon oder? Fällt mir gerade ein?;fact;Temperature;Preheating necessary;45;19;10
Äh muss ich die Kartoffeln in Scheiben schneiden oder in Stücke oder;fact;Ingredient;Ingredient - Texture,Appearance;45;21;11
Äh muss ich die Kartoffeln in Scheiben schneiden oder in Stücke oder;fact;Ingredient;Ingredient - Texture,Appearance;45;21;12
Was passiert mit der Gemüsebrühe die kommt dann zum?;competence;Preparation;Preparation of Ingredient;45;25;13
Mhm;competence;Preparation;Preparation Steps;45;27;14
Darf ich ganz kurz fragen was ich mit dem Brokkoli machen muss?;competence;Preparation;Preparation of Ingredient;45;29;15
